COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
ITA,Italy,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,83.8,,
ITA,Italy,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,84.5,,
ITA,Italy,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),85.9,,
ITA,Italy,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,85.5,,
ITA,Italy,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,86.2,,
ITA,Italy,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),86,,
ITA,Italy,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,85.5,,
ITA,Italy,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,86.4,,
ITA,Italy,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.3,,
ITA,Italy,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,66,,
ITA,Italy,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.7,,
ITA,Italy,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.7,,
ITA,Italy,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,66.5,,
ITA,Italy,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.9,,
ITA,Italy,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),66.8,,
ITA,Italy,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,65.1,,
ITA,Italy,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.5,,
ITA,Italy,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),59,,
ITA,Italy,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,58.6,,
ITA,Italy,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,59.5,,
ITA,Italy,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),64.3,,
ITA,Italy,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,63.9,,
ITA,Italy,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64.6,,
ITA,Italy,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),64.1,,
ITA,Italy,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,63.6,,
ITA,Italy,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64.7,,
ITA,Italy,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),55.7,,
ITA,Italy,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,54.9,,
ITA,Italy,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,56.6,,
ITA,Italy,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),61.1,,
ITA,Italy,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,60.4,,
ITA,Italy,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,61.8,,
ITA,Italy,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),61.3,,
ITA,Italy,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,60.3,,
ITA,Italy,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,62.2,,
JPN,Japan,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),85.9,,
JPN,Japan,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,85.2,,
JPN,Japan,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,86.6,,
JPN,Japan,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),88.9,,
JPN,Japan,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,88.4,,
JPN,Japan,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,89.3,,
JPN,Japan,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),89.4,,
JPN,Japan,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,88.9,,
JPN,Japan,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,89.9,,
JPN,Japan,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.5,,
JPN,Japan,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,66.3,,
JPN,Japan,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.7,,
JPN,Japan,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),69.2,,
JPN,Japan,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,68.3,,
JPN,Japan,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,70.1,,
JPN,Japan,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),71.4,,
JPN,Japan,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,70.4,,
JPN,Japan,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,72.3,,
JPN,Japan,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),63.4,,
JPN,Japan,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,62.7,,
JPN,Japan,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64,,
JPN,Japan,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),66.8,,
JPN,Japan,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,66.3,,
JPN,Japan,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,67.3,,
JPN,Japan,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.8,,
JPN,Japan,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,67.3,,
JPN,Japan,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.4,,
JPN,Japan,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),58.6,,
JPN,Japan,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,57.6,,
JPN,Japan,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,59.5,,
JPN,Japan,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),64,,
JPN,Japan,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,63.3,,
JPN,Japan,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64.6,,
JPN,Japan,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),64.8,,
JPN,Japan,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,64,,
JPN,Japan,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,65.7,,
KOR,Korea,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),79.2,,
KOR,Korea,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,77.7,,
KOR,Korea,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,80.7,,
KOR,Korea,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),83.7,,
KOR,Korea,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,82.7,,
KOR,Korea,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,84.7,,
KOR,Korea,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),86.3,,
KOR,Korea,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,85.5,,
KOR,Korea,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,87.2,,
KOR,Korea,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),75.9,,
KOR,Korea,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,75.2,,
KOR,Korea,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,76.6,,
KOR,Korea,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),77,,
KOR,Korea,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,76.3,,
KOR,Korea,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,77.7,,
KOR,Korea,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),77.3,,
KOR,Korea,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,76.6,,
KOR,Korea,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,78,,
KOR,Korea,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),60.4,,
KOR,Korea,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,59.7,,
KOR,Korea,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,61.1,,
KOR,Korea,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.9,,
KOR,Korea,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,67.4,,
KOR,Korea,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.4,,
KOR,Korea,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),71.6,,
KOR,Korea,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,71.2,,
KOR,Korea,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,72,,
KOR,Korea,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),60.7,,
KOR,Korea,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,59.9,,
KOR,Korea,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,61.5,,
KOR,Korea,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.9,,
KOR,Korea,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,67.3,,
KOR,Korea,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.5,,
KOR,Korea,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),71,,
KOR,Korea,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,70.4,,
KOR,Korea,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,71.5,,
NLD,Netherlands,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),83.9,,
NLD,Netherlands,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,83.4,,
NLD,Netherlands,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,84.4,,
NLD,Netherlands,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),85.8,,
NLD,Netherlands,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,85.3,,
NLD,Netherlands,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,86.3,,
NLD,Netherlands,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),86.6,,
NLD,Netherlands,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,86.1,,
NLD,Netherlands,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,87.1,,
NLD,Netherlands,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),66.1,,
NLD,Netherlands,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,64.1,,
NLD,Netherlands,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68,,
NLD,Netherlands,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),65.5,,
NLD,Netherlands,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,63.6,,
NLD,Netherlands,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,67.3,,
NLD,Netherlands,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.5,,
NLD,Netherlands,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,65.6,,
NLD,Netherlands,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,69.3,,
NLD,Netherlands,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),58.1,,
NLD,Netherlands,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,57.4,,
NLD,Netherlands,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,58.7,,
NLD,Netherlands,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),60.9,,
NLD,Netherlands,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,60.3,,
NLD,Netherlands,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,61.5,,
NLD,Netherlands,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),63,,
NLD,Netherlands,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,62.5,,
NLD,Netherlands,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,63.6,,
NLD,Netherlands,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),58,,
NLD,Netherlands,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,57,,
NLD,Netherlands,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,59.1,,
NLD,Netherlands,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),63.1,,
NLD,Netherlands,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,62.2,,
NLD,Netherlands,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64,,
NLD,Netherlands,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),65.3,,
NLD,Netherlands,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,64.5,,
NLD,Netherlands,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,66.2,,
NZL,New Zealand,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),82.8,,
NZL,New Zealand,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,81.6,,
NZL,New Zealand,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,84.1,,
NZL,New Zealand,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),86.1,,
NZL,New Zealand,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,84.9,,
NZL,New Zealand,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,87.3,,
NZL,New Zealand,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),87.6,,
NZL,New Zealand,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,86.4,,
NZL,New Zealand,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,88.7,,
NZL,New Zealand,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.4,,
NZL,New Zealand,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,63.8,,
NZL,New Zealand,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,71.1,,
NZL,New Zealand,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),64.4,,
NZL,New Zealand,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,60.4,,
NZL,New Zealand,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.4,,
NZL,New Zealand,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.4,,
NZL,New Zealand,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,63.4,,
NZL,New Zealand,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,71.5,,
