VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2006,2006,47,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2007,2007,46,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2008,2008,46,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2009,2009,47,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2010,2010,48,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2011,2011,52,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2012,2012,52,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2013,2013,52,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2014,2014,54,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2015,2015,57,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FIN,Finland,2016,2016,56,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2000,2000,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2001,2001,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2002,2002,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2003,2003,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2004,2004,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2005,2005,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2006,2006,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2007,2007,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2008,2008,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2009,2009,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2010,2010,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2011,2011,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2012,2012,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2013,2013,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2014,2014,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2015,2015,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,FIN,Finland,2016,2016,0,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2000,2000,426,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2001,2001,451,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2002,2002,470,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2003,2003,501,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2004,2004,549,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2005,2005,631,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2006,2006,658,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2007,2007,659,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2008,2008,696,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2009,2009,715,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2010,2010,766,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2011,2011,816,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2012,2012,883,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2013,2013,953,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2014,2014,1016,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2015,2015,1103,B,Break
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2016,2016,1131,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,FRA,France,2017,2017,1161,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2000,2000,100,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2001,2001,112,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2002,2002,148,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2003,2003,197,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2004,2004,241,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2005,2005,301,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2006,2006,329,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2007,2007,350,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2008,2008,389,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2009,2009,415,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2010,2010,451,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2011,2011,489,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2012,2012,566,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2013,2013,618,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2014,2014,720,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2015,2015,836,B,Break
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2016,2016,904,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,FRA,France,2017,2017,950,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2000,2000,9,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2001,2001,7,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2002,2002,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2003,2003,9,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2004,2004,15,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2005,2005,23,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2006,2006,30,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2007,2007,41,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2008,2008,53,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2009,2009,60,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2010,2010,59,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2011,2011,72,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2012,2012,89,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2013,2013,94,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2014,2014,108,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2015,2015,130,B,Break
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2016,2016,139,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,FRA,France,2017,2017,147,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2000,2000,166,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2001,2001,218,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2002,2002,262,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2003,2003,275,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2004,2004,270,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2005,2005,275,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2006,2006,290,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2007,2007,280,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2008,2008,310,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2009,2009,324,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2010,2010,334,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2011,2011,345,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2012,2012,379,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2013,2013,382,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2014,2014,378,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2015,2015,457,B,Break
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2016,2016,458,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,FRA,France,2017,2017,463,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,FRA,France,2013,2013,505,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,FRA,France,2014,2014,501,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,FRA,France,2015,2015,500,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,FRA,France,2016,2016,490,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2001,2001,694,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2002,2002,620,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2003,2003,590,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2004,2004,640,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2005,2005,573,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2006,2006,557,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2007,2007,574,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2008,2008,565,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2009,2009,592,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2010,2010,611,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2011,2011,614,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2012,2012,630,E,Estimated value
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2013,2013,672,B,Break
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2014,2014,679,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2015,2015,670,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,FRA,France,2016,2016,717,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2000,2000,2023,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2001,2001,2074,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2002,2002,2232,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2003,2003,2274,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2004,2004,2369,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2005,2005,2434,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2006,2006,2399,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2007,2007,2446,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2008,2008,2558,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2009,2009,2559,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2010,2010,2643,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2011,2011,2688,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2012,2012,2735,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2013,2013,2719,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2014,2014,2862,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2015,2015,2866,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DEU,Germany,2016,2016,2896,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2000,2000,1177,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2001,2001,1314,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2002,2002,1444,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2003,2003,1525,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2004,2004,1565,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2005,2005,1640,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2006,2006,1762,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2007,2007,1845,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2008,2008,1938,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2009,2009,2060,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2010,2010,2211,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2011,2011,2317,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2012,2012,2305,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2013,2013,2332,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2014,2014,2470,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2015,2015,2747,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DEU,Germany,2016,2016,2840,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2000,2000,391,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2001,2001,386,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2002,2002,377,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2003,2003,382,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2004,2004,390,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2005,2005,388,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2006,2006,385,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2007,2007,384,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2008,2008,385,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2009,2009,390,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2010,2010,408,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2011,2011,403,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2012,2012,403,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2013,2013,410,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2014,2014,425,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2015,2015,424,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,DEU,Germany,2016,2016,424,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2005,2005,280,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2006,2006,294,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2007,2007,324,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2008,2008,344,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2009,2009,347,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2010,2010,364,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2011,2011,368,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2012,2012,369,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2013,2013,369,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2014,2014,377,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2015,2015,391,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,GRC,Greece,2016,2016,395,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2005,2005,147,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2006,2006,182,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2007,2007,200,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2008,2008,220,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2009,2009,245,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2010,2010,255,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2011,2011,249,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2012,2012,242,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2013,2013,242,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2014,2014,249,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2015,2015,268,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,GRC,Greece,2016,2016,287,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2005,2005,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2006,2006,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2007,2007,4,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2008,2008,4,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2009,2009,4,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2010,2010,4,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2011,2011,4,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2012,2012,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2013,2013,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2014,2014,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2015,2015,10,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,GRC,Greece,2016,2016,12,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2005,2005,96,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2006,2006,105,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2007,2007,110,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2008,2008,117,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2009,2009,151,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2010,2010,158,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2011,2011,160,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2012,2012,158,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2013,2013,158,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2014,2014,158,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2015,2015,158,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,GRC,Greece,2016,2016,152,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2005,2005,405,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2006,2006,437,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2007,2007,479,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2008,2008,505,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2009,2009,546,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2010,2010,584,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2011,2011,604,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2012,2012,613,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2013,2013,613,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2014,2014,629,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2015,2015,658,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,GRC,Greece,2016,2016,670,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,GRC,Greece,2013,2013,146,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,GRC,Greece,2014,2014,153,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,GRC,Greece,2015,2015,151,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,GRC,Greece,2016,2016,155,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2013,2013,467,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2014,2014,476,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2015,2015,507,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2016,2016,515,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2005,2005,59,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2006,2006,59,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2007,2007,61,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2008,2008,62,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2009,2009,64,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2010,2010,70,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2011,2011,70,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2012,2012,66,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2013,2013,66,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2014,2014,68,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2015,2015,67,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,GRC,Greece,2016,2016,69,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,GRC,Greece,2013,2013,62,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,GRC,Greece,2014,2014,63,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,GRC,Greece,2015,2015,64,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,GRC,Greece,2016,2016,64,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2013,2013,4,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2014,2014,5,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2015,2015,3,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,GRC,Greece,2016,2016,5,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,HUN,Hungary,2000,2000,58,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,HUN,Hungary,2001,2001,61,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,HUN,Hungary,2002,2002,64,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,HUN,Hungary,2003,2003,66,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,HUN,Hungary,2004,2004,69,,
