COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
KOR,Korea,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.2,,
KOR,Korea,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.2,,
KOR,Korea,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.7,,
KOR,Korea,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.6,,
KOR,Korea,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.1,,
KOR,Korea,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,10.7,,
KOR,Korea,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.8,,
KOR,Korea,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,10,,
KOR,Korea,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.1,,
KOR,Korea,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,9.3,,
KOR,Korea,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.4,,
KOR,Korea,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.2,,
KOR,Korea,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.2,,
KOR,Korea,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.3,,
KOR,Korea,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.3,,
LUX,Luxembourg,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.4,,
LUX,Luxembourg,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,15.7,,
LUX,Luxembourg,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,5.2,,
LUX,Luxembourg,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,15.2,,
LUX,Luxembourg,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,5.8,,
LUX,Luxembourg,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,16.4,,
LUX,Luxembourg,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.5,,
LUX,Luxembourg,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,14,,
LUX,Luxembourg,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.4,,
LUX,Luxembourg,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.7,,
LUX,Luxembourg,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,2.7,,
LUX,Luxembourg,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10,,
LUX,Luxembourg,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.6,,
LUX,Luxembourg,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.4,,
LUX,Luxembourg,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.5,,
LUX,Luxembourg,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.3,,
LUX,Luxembourg,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.5,,
LUX,Luxembourg,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.6,,
LUX,Luxembourg,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.1,,
LUX,Luxembourg,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.6,,
LUX,Luxembourg,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,7.8,,
LUX,Luxembourg,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,18.4,,
LUX,Luxembourg,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.1,,
LUX,Luxembourg,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,15.3,,
LUX,Luxembourg,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.1,,
LUX,Luxembourg,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.5,,
LUX,Luxembourg,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.9,,
LUX,Luxembourg,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.9,,
LUX,Luxembourg,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.7,,
LUX,Luxembourg,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.7,,
LUX,Luxembourg,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.6,,
LUX,Luxembourg,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.5,,
LUX,Luxembourg,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.5,,
LUX,Luxembourg,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.8,,
LUX,Luxembourg,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.1,,
LUX,Luxembourg,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.2,,
LUX,Luxembourg,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.6,,
LUX,Luxembourg,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.5,,
LUX,Luxembourg,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,3.8,,
LUX,Luxembourg,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11,,
LUX,Luxembourg,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.5,,
LUX,Luxembourg,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,14.8,,
LUX,Luxembourg,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,7.2,,
LUX,Luxembourg,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,13.6,,
LUX,Luxembourg,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.5,,
LUX,Luxembourg,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.9,,
LUX,Luxembourg,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.2,,
LUX,Luxembourg,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.2,,
LUX,Luxembourg,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,5.9,,
LUX,Luxembourg,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.3,,
LUX,Luxembourg,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.8,,
LUX,Luxembourg,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.8,,
LUX,Luxembourg,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.5,,
LUX,Luxembourg,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.4,,
LUX,Luxembourg,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.7,,
LUX,Luxembourg,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.7,,
LUX,Luxembourg,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.6,,
LUX,Luxembourg,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.4,,
LUX,Luxembourg,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,4.6,,
LUX,Luxembourg,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.4,,
MEX,Mexico,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,22.4,d,Deviation
MEX,Mexico,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,24.3,d,Deviation
MEX,Mexico,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,23.5,d,Deviation
MEX,Mexico,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,25.4,d,Deviation
MEX,Mexico,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,23.3,d,Deviation
MEX,Mexico,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,25.2,d,Deviation
MEX,Mexico,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,22.9,d,Deviation
MEX,Mexico,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,24.6,d,Deviation
MEX,Mexico,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,31,d,Deviation
MEX,Mexico,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,33.7,d,Deviation
MEX,Mexico,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,30.9,d,Deviation
MEX,Mexico,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,33.4,d,Deviation
MEX,Mexico,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,31.7,d,Deviation
MEX,Mexico,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,34.2,d,Deviation
MEX,Mexico,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,31.6,d,Deviation
MEX,Mexico,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,34,d,Deviation
MEX,Mexico,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,25.6,d,Deviation
MEX,Mexico,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,27.1,d,Deviation
MEX,Mexico,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,26.1,d,Deviation
MEX,Mexico,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,27.6,d,Deviation
MEX,Mexico,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,26.5,d,Deviation
MEX,Mexico,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,28,d,Deviation
MEX,Mexico,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,25.9,d,Deviation
MEX,Mexico,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,T,Total,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,27.3,d,Deviation
NLD,Netherlands,TIME00,2000,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,12.7,,
NLD,Netherlands,TIME00,2000,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,14.2,,
NLD,Netherlands,TIME01,2001,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,11.8,,
NLD,Netherlands,TIME01,2001,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,13.3,,
NLD,Netherlands,TIME02,2002,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,11.6,,
NLD,Netherlands,TIME02,2002,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,13,,
NLD,Netherlands,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,11.4,,
NLD,Netherlands,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,12.8,,
NLD,Netherlands,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,10.1,,
NLD,Netherlands,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.5,,
NLD,Netherlands,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.9,,
NLD,Netherlands,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.2,,
NLD,Netherlands,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.7,,
NLD,Netherlands,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.1,,
NLD,Netherlands,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.4,,
NLD,Netherlands,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.8,,
NLD,Netherlands,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,7.2,,
NLD,Netherlands,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,8.4,,
NLD,Netherlands,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.3,,
NLD,Netherlands,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,7.4,,
NLD,Netherlands,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.3,,
NLD,Netherlands,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,7.4,,
NLD,Netherlands,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,5.9,,
NLD,Netherlands,TIME11,2011,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,7,,
NLD,Netherlands,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,5.2,,
NLD,Netherlands,TIME12,2012,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,M,Male,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,6.1,,
NLD,Netherlands,TIME00,2000,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,13.9,,
NLD,Netherlands,TIME00,2000,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,15.5,,
NLD,Netherlands,TIME01,2001,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,12.9,,
NLD,Netherlands,TIME01,2001,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,14.5,,
NLD,Netherlands,TIME02,2002,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,12.3,,
NLD,Netherlands,TIME02,2002,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,13.8,,
NLD,Netherlands,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,11.6,,
NLD,Netherlands,TIME03,2003,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,13.1,,
NLD,Netherlands,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,10.4,,
NLD,Netherlands,TIME04,2004,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.9,,
NLD,Netherlands,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,10,,
NLD,Netherlands,TIME05,2005,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,11.6,,
NLD,Netherlands,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,9.3,,
NLD,Netherlands,TIME06,2006,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,10.9,,
NLD,Netherlands,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,8.4,,
NLD,Netherlands,TIME07,2007,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,9.9,,
NLD,Netherlands,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.7,,
NLD,Netherlands,TIME08,2008,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,8.1,,
NLD,Netherlands,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,6.4,,
NLD,Netherlands,TIME09,2009,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,UP_CI,Upper confidence interval,7.7,,
NLD,Netherlands,TIME10,2010,MORTAMII,Thirty-day mortality after admission to hospital for AMI based on unlinked data,F,Female,TOTAL_45,45 years old and over,LOW_CI,Lower confidence interval,7,,
